 7.64000000e-08  4.00000000e+02  7.64000000e-08  6.00000000e+02  7.64000000e-08 -2.00000000e+04 
 8.14000000e-08  4.00000000e+02  8.14000000e-08  6.00000000e+02  8.14000000e-08 -2.00000000e+04 
 8.64000000e-08  4.00000000e+02  8.64000000e-08  6.00000000e+02  8.64000000e-08 -2.00000000e+04 
 9.14000000e-08  4.00000000e+02  9.14000000e-08  6.00000000e+02  9.14000000e-08 -2.00000000e+04 
 9.64000000e-08  4.00000000e+02  9.64000000e-08  6.00000000e+02  9.64000000e-08 -2.00000000e+04 
 1.01400000e-07  4.00000000e+02  1.01400000e-07  6.00000000e+02  1.01400000e-07 -2.00000000e+04 
 1.06400000e-07  4.00000000e+02  1.06400000e-07  6.00000000e+02  1.06400000e-07 -2.00000000e+04 
 1.11400000e-07  4.00000000e+02  1.11400000e-07  6.00000000e+02  1.11400000e-07 -2.00000000e+04 
 1.16400000e-07  4.00000000e+02  1.16400000e-07  6.00000000e+02  1.16400000e-07 -2.00000000e+04 
 1.21400000e-07  4.00000000e+02  1.21400000e-07  6.00000000e+02  1.21400000e-07 -2.00000000e+04 
 1.26400000e-07  4.00000000e+02  1.26400000e-07  6.00000000e+02  1.26400000e-07 -2.00000000e+04 
 1.31400000e-07  4.00000000e+02  1.31400000e-07  6.00000000e+02  1.31400000e-07 -2.00000000e+04 
 1.36400000e-07  4.00000000e+02  1.36400000e-07  6.00000000e+02  1.36400000e-07 -2.00000000e+04 
 1.41400000e-07  4.00000000e+02  1.41400000e-07  6.00000000e+02  1.41400000e-07 -2.00000000e+04 
 1.46400000e-07  4.00000000e+02  1.46400000e-07  6.00000000e+02  1.46400000e-07 -2.00000000e+04 
 1.51400000e-07  4.00000000e+02  1.51400000e-07  6.00000000e+02  1.51400000e-07 -2.00000000e+04 
 1.56400000e-07  4.00000000e+02  1.56400000e-07  6.00000000e+02  1.56400000e-07 -2.00000000e+04 
 1.61400000e-07  4.00000000e+02  1.61400000e-07  6.00000000e+02  1.61400000e-07 -2.00000000e+04 
 1.66400000e-07  4.00000000e+02  1.66400000e-07  6.00000000e+02  1.66400000e-07 -2.00000000e+04 
 1.71400000e-07  4.00000000e+02  1.71400000e-07  6.00000000e+02  1.71400000e-07 -2.00000000e+04 
 1.76400000e-07  4.00000000e+02  1.76400000e-07  6.00000000e+02  1.76400000e-07 -2.00000000e+04 
 1.81400000e-07  4.00000000e+02  1.81400000e-07  6.00000000e+02  1.81400000e-07 -2.00000000e+04 
 1.86400000e-07  4.00000000e+02  1.86400000e-07  6.00000000e+02  1.86400000e-07 -2.00000000e+04 
 1.91400000e-07  4.00000000e+02  1.91400000e-07  6.00000000e+02  1.91400000e-07 -2.00000000e+04 
 1.96400000e-07  4.00000000e+02  1.96400000e-07  6.00000000e+02  1.96400000e-07 -2.00000000e+04 
 2.01400000e-07  4.00000000e+02  2.01400000e-07  6.00000000e+02  2.01400000e-07 -2.00000000e+04 
 2.06400000e-07  4.00000000e+02  2.06400000e-07  6.00000000e+02  2.06400000e-07 -2.00000000e+04 
 2.11400000e-07  4.00000000e+02  2.11400000e-07  6.00000000e+02  2.11400000e-07 -2.00000000e+04 
 2.16400000e-07  4.00000000e+02  2.16400000e-07  6.00000000e+02  2.16400000e-07 -2.00000000e+04 
 2.21400000e-07  4.00000000e+02  2.21400000e-07  6.00000000e+02  2.21400000e-07 -2.00000000e+04 
 2.26400000e-07  4.00000000e+02  2.26400000e-07  6.00000000e+02  2.26400000e-07 -2.00000000e+04 
 2.31400000e-07  4.00000000e+02  2.31400000e-07  6.00000000e+02  2.31400000e-07 -2.00000000e+04 
 2.36400000e-07  4.00000000e+02  2.36400000e-07  6.00000000e+02  2.36400000e-07 -2.00000000e+04 
 2.41400000e-07  4.00000000e+02  2.41400000e-07  6.00000000e+02  2.41400000e-07 -2.00000000e+04 
 2.46400000e-07  4.00000000e+02  2.46400000e-07  6.00000000e+02  2.46400000e-07 -2.00000000e+04 
 2.51400000e-07  4.00000000e+02  2.51400000e-07  6.00000000e+02  2.51400000e-07 -2.00000000e+04 
 2.56400000e-07  4.00000000e+02  2.56400000e-07  6.00000000e+02  2.56400000e-07 -2.00000000e+04 
 2.61400000e-07  4.00000000e+02  2.61400000e-07  6.00000000e+02  2.61400000e-07 -2.00000000e+04 
 2.66400000e-07  4.00000000e+02  2.66400000e-07  6.00000000e+02  2.66400000e-07 -2.00000000e+04 
 2.71400000e-07  4.00000000e+02  2.71400000e-07  6.00000000e+02  2.71400000e-07 -2.00000000e+04 
 2.76400000e-07  4.00000000e+02  2.76400000e-07  6.00000000e+02  2.76400000e-07 -2.00000000e+04 
